2024-02-15 21:50:37,201 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:50:38,511 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:50:39,672 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:50:40,824 INFO {'map_index': 3, 'loc_tx_opt': array([47, 26])}
2024-02-15 21:50:42,006 INFO {'map_index': 9, 'loc_tx_opt': array([ 7, 42])}
2024-02-15 21:50:43,310 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:50:44,558 INFO {'map_index': 9, 'loc_tx_opt': array([ 7, 42])}
2024-02-15 21:50:45,927 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:50:47,286 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:50:48,563 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:50:50,010 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:50:51,414 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:50:52,771 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:50:54,157 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:50:55,583 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:50:56,978 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:50:58,393 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:50:59,755 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:51:01,036 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:51:02,278 INFO {'map_index': 6, 'loc_tx_opt': array([42, 55])}
2024-02-15 21:51:03,410 INFO {'map_index': 7, 'loc_tx_opt': array([14,  8])}
2024-02-15 21:51:04,654 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:51:05,822 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:51:07,277 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:51:08,672 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:51:10,163 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:51:11,597 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:51:12,983 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:51:14,381 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:51:15,783 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:51:17,132 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:51:18,519 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:51:19,877 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:51:21,165 INFO {'map_index': 9, 'loc_tx_opt': array([ 7, 42])}
2024-02-15 21:51:22,466 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
